household_ID,poor_stat,num_rooms,bathroom,refrig,no_elect,no_toilet,comp,dep_rate,tv,mobile,num_hh,urban,mean_educ,num_children,num_adults,num_elderly,disabled,mar_stat,age
949d864bc,0,4,1,1,0,0,0,1,0,1,4,1,10.5,2,2,0,0,0,38
6b1c00da6,0,4,1,0,0,0,0,1,0,1,4,1,6,2,2,0,0,0,31
078a0b6e2,1,4,1,1,0,0,0,3,0,1,4,1,5,3,1,0,0,0,43
41f4d7a4b,0,5,1,1,0,0,0,0.5,0,1,2,1,3.5,0,2,1,0,0,83
6d28962da,0,7,1,1,0,0,0,0.5,0,1,3,1,16,1,2,0,0,0,36
9c6c5cd76,0,3,1,1,0,0,0,0,0,1,1,0,3,0,1,0,0,0,38
43498cf23,0,5,1,0,0,0,0,0.3333333333333333,0,1,3,0,5.3333335,0,3,1,1,1,59
2c3874993,1,5,1,1,0,0,0,3,0,1,4,0,9,3,1,0,0,0,43
850aca0fa,0,5,1,1,0,0,0,1,0,1,1,0,6,0,1,1,1,1,68
d64a0f97e,0,7,1,1,0,0,0,0.3333333333333333,0,1,3,0,7,0,3,1,0,0,67
3b3e1fae0,1,2,1,1,0,0,0,2,0,1,3,0,6,2,1,0,0,0,26
a95a634df,1,4,1,0,1,0,0,0.5,0,1,2,0,1.5,0,2,1,0,0,60
a3674a3ee,0,4,1,1,0,0,0,0.5,0,1,6,0,6.5,2,4,0,0,0,48
21db81557,0,5,1,1,0,0,0,0.5,0,1,3,0,6,1,2,0,0,0,44
a38e6c71b,0,5,1,1,0,0,0,0,0,1,3,0,6,0,3,0,1,1,50
a167834b6,0,6,1,1,0,0,0,1,0,1,2,0,15,1,1,0,0,0,27
66e5473de,0,5,1,1,0,0,0,1,0,1,2,0,11,1,1,0,0,0,32
85d809008,0,7,1,1,0,0,1,1,0,1,5,0,8.333333,2,3,1,0,0,69
07b8d09c3,0,4,1,1,0,0,0,0.5,0,1,3,0,8.5,1,2,0,0,0,33
541c6c76c,0,2,1,0,0,1,0,0,0,1,1,0,7,0,1,0,0,0,31
27c55f24e,1,3,1,1,0,0,0,1,0,1,2,0,6,1,1,0,0,0,29
f80ccb0a9,1,4,1,1,0,0,0,0.5,0,1,2,0,2,0,2,1,1,1,87
ff703eed4,1,4,1,0,0,0,0,2,0,1,6,0,7.5,4,2,0,0,0,48
b7a0b59d7,1,4,1,0,0,0,0,1.4,0,0,11,0,5.1999998,6,5,1,0,0,78
78f5435bf,0,6,1,1,0,0,0,0.3333333333333333,0,1,3,0,0.33333334,0,3,1,0,0,77
c321d6602,1,4,1,1,0,0,0,1,0,1,3,0,3,1,2,1,0,0,55
c661fdd37,0,4,1,1,0,0,0,0.5,0,1,3,0,6,1,2,0,0,0,57
fed6bc0bd,0,5,1,1,0,0,0,0,0,1,1,0,6,0,1,0,0,0,54
741dc4a93,0,4,0,0,0,0,1,0.5,0,1,3,0,8,1,2,0,0,0,33
7f4a8f632,1,5,1,1,0,0,0,0.3333333333333333,0,1,3,0,1.3333334,0,3,1,0,0,82
20f1453c8,0,4,1,1,0,0,0,0.5,1,1,3,0,12.5,1,2,0,0,0,28
580e0b9bb,0,6,1,1,0,0,0,1,1,1,2,0,17,1,1,0,0,0,38
2e2cf6139,0,6,1,1,0,0,0,0.5,0,1,2,0,10.5,0,2,1,0,0,43
cddeaf1dc,0,3,1,1,0,0,0,1,0,1,1,0,3,0,1,1,0,0,83
3c4292ed0,0,4,1,1,0,0,0,0,0,1,2,0,6,0,2,0,0,0,55
14ef2067a,0,5,1,1,0,0,0,1,0,1,4,0,9,2,2,0,0,0,28
a0f7639b5,1,4,1,1,0,0,0,1,0,1,2,0,10,1,1,0,0,0,23
a64194bfd,0,6,1,1,0,0,0,0,1,1,4,0,7.25,0,4,0,0,0,56
28893b5e7,0,5,1,1,0,0,0,0,1,1,4,0,3,0,4,0,1,1,62
43bfddbd2,0,7,1,1,0,0,0,0,0,1,4,0,9.75,0,4,0,0,0,54
decef09fd,0,5,1,1,0,0,0,0.3333333333333333,0,1,4,0,11.333333,1,3,0,0,0,57
347141a7b,1,4,1,1,0,0,0,0,0,1,1,0,6,0,1,0,0,0,60
94406d2fb,1,4,1,1,0,0,0,0.5,0,1,2,0,5.5,0,2,1,0,0,69
a39d94c73,1,5,1,0,0,0,0,0.6666666666666666,0,1,3,0,0,0,3,2,0,0,66
f387e96e1,0,3,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,83
b5f7fdbe0,0,2,1,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,85
a2bfcda7c,0,3,1,1,0,0,0,0,0,1,2,0,11,0,2,0,0,0,58
a9e51dd85,0,4,1,1,0,0,0,0,0,1,1,0,6,0,1,0,0,0,51
7038319ad,0,5,1,1,0,0,0,0.5,0,1,2,0,4,0,2,1,0,0,70
3628f7450,0,4,1,1,0,0,0,0.6666666666666666,0,1,5,0,8.666667,2,3,0,0,0,39
deef0b013,0,4,1,1,0,0,0,0.5,1,1,3,0,8.5,1,2,0,0,0,40
6596d5dee,0,5,1,1,0,0,0,0.6666666666666666,0,0,3,0,5,0,3,2,0,0,40
06325b3e6,0,5,1,1,0,0,1,0.6666666666666666,1,1,4,0,12.333333,1,3,1,0,0,51
0b7e811bf,0,4,1,1,0,0,0,0.5,0,1,2,0,6,0,2,1,0,0,67
c5500d4f3,0,5,1,1,0,0,0,1.5,0,1,5,0,14,3,2,0,0,0,46
c2f94a5d0,1,4,1,1,0,0,0,0,0,1,2,0,3,0,2,0,0,0,57
9f1cdb600,0,4,1,1,0,0,0,0.5,0,1,3,0,8.5,1,2,0,0,0,22
94b615f8a,0,3,1,1,0,0,0,0,0,1,4,0,3.5,0,4,0,0,0,23
940cf95a3,0,4,1,1,0,0,1,0.5,1,1,3,0,4.5,1,2,0,0,0,47
d64524b6b,0,5,1,1,0,0,0,0,0,1,3,0,11.333333,0,3,0,1,1,56
935bb8699,0,4,1,1,0,0,0,0,1,1,2,0,8.5,0,2,0,0,0,59
6c951f83a,0,3,1,1,0,0,0,0,0,1,1,0,9,0,1,0,0,0,41
d67448784,1,3,1,1,0,0,0,1,0,1,4,0,7,2,2,0,0,0,31
27f909e42,1,4,1,1,0,0,0,1.5,0,1,5,0,9,3,2,0,0,0,58
49e6d3b5c,0,4,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,46
699eb64b6,0,2,1,1,0,0,0,3,0,1,4,0,8,3,1,0,0,0,37
070cdf915,0,4,1,1,0,0,0,0,0,1,3,0,6.666666499999999,0,3,0,0,0,46
2ad7b9bac,0,4,1,1,0,0,0,0.5,0,1,2,0,3,0,2,1,0,0,66
ce0536d2f,1,5,1,1,0,0,0,1.5,0,1,3,0,1.5,1,2,2,0,0,74
91469241f,0,4,1,1,0,0,0,0.5,0,1,3,0,6,1,2,0,0,0,62
452da9c72,0,4,1,1,0,0,0,1,0,1,4,0,6.5,2,2,0,0,0,38
12a23bffe,0,5,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,78
3f39f87a7,0,4,1,1,0,0,0,0,0,1,1,0,3,0,1,0,0,0,59
89f42958a,0,5,1,1,0,0,0,0.5,1,1,5,0,5.5,1,4,1,0,0,53
7be96dfd6,0,4,1,1,0,0,0,0.5,0,1,3,0,6,1,2,0,0,0,36
a869d0192,1,2,1,1,0,0,0,1,0,1,4,0,4,2,2,0,1,1,49
801da6b5e,0,4,1,1,0,0,0,1,0,1,4,0,6,2,2,0,0,0,28
9e68d49ab,0,3,1,1,0,0,0,0.5,0,1,3,0,6.5,1,2,0,0,0,34
65f6dc44c,0,5,1,1,0,0,0,1,1,1,4,0,4.5,2,2,0,0,0,32
0b05c93b8,1,4,1,1,0,0,0,1.5,0,1,5,0,4,3,2,0,0,0,33
052da118c,0,4,1,0,0,0,0,0,0,1,1,0,6,0,1,0,0,0,24
d561635ea,0,4,1,1,0,0,0,1,0,1,4,0,4.5,2,2,0,0,0,43
2cfef894e,0,5,1,1,0,0,0,0.6666666666666666,0,1,5,0,6.3333335,2,3,0,0,0,43
dd8a4bfcb,0,3,1,0,0,0,0,0.6666666666666666,0,1,5,0,4,2,3,0,0,0,49
2c9872b82,1,4,1,1,0,0,0,2,0,1,6,0,8.5,4,2,0,0,0,35
27c372a8b,0,4,1,1,0,0,0,1,0,1,4,0,11,2,2,0,0,0,43
3532fcc9d,0,5,1,1,0,0,0,1.5,0,1,5,0,11,3,2,0,0,0,31
66480ffb2,0,5,1,1,0,0,0,0.5,0,1,3,0,7.5,1,2,0,0,0,60
eede4da9b,1,5,1,1,0,0,0,1,0,1,2,0,4.5,0,2,2,0,0,74
6fd6049bc,1,5,1,1,0,0,0,0,0,1,2,0,11,0,2,0,0,0,24
384934f6a,0,4,1,1,0,0,0,0,0,1,2,0,3.5,0,2,0,0,0,48
05e1d4a10,1,4,1,1,0,0,0,2,0,1,3,0,9,2,1,0,0,0,32
764424047,0,4,1,1,0,0,0,1,1,1,4,0,9,2,2,0,0,0,32
36b3c998e,1,4,1,1,0,0,0,1.5,1,1,5,0,8.5,3,2,0,0,0,38
25150bff9,1,3,1,1,0,0,0,0.5,0,1,3,0,6,1,2,0,0,0,30
f48d96a60,1,3,1,1,0,0,0,0.5,0,1,3,0,6,1,2,0,0,0,62
3852ceb26,0,6,1,1,0,0,1,1,0,1,4,0,13.5,2,2,0,0,0,49
32ef9f3e6,0,3,1,1,0,0,0,0.5,0,1,3,0,8,1,2,0,0,0,41
c6419838b,0,4,1,0,0,0,0,0,0,1,2,0,6,0,2,0,0,0,28
7a641e0ea,0,5,1,1,0,0,0,0.5,1,1,3,0,8.5,1,2,0,0,0,51
89c5144c1,1,5,1,1,0,0,0,1,0,1,5,0,8.666667,2,3,1,0,0,32
c80476225,0,5,1,1,0,0,0,3,0,1,4,0,16,3,1,0,0,0,35
feb080b82,0,3,1,1,0,0,0,1,0,1,1,0,16,0,1,1,0,0,71
b43f952d3,0,5,1,1,0,0,0,0.5,0,1,6,0,7,2,4,0,0,0,49
c3cfd5a19,1,6,1,1,0,0,0,2,0,1,6,0,8.5,4,2,0,0,0,55
4de4c1ef4,0,6,1,1,0,0,0,0.5,0,1,2,0,12.5,0,2,1,0,0,69
7e09a2639,0,4,1,1,0,0,0,0.5,0,1,3,0,10,1,2,0,0,0,30
3b2231792,0,3,1,1,0,0,0,0,0,1,2,0,6,0,2,0,0,0,37
48bb3bfb1,0,4,1,1,0,0,0,0,0,1,2,0,9,0,2,0,0,0,37
bac22a6bf,0,3,1,1,0,0,0,0.3333333333333333,0,1,4,0,8,1,3,0,0,0,50
9c88ad86a,1,4,1,1,0,0,0,3,0,1,4,0,6,3,1,0,0,0,26
6ef73a400,0,3,1,1,0,0,0,0,0,1,2,0,6,0,2,0,0,0,48
5ab4fa30f,0,4,1,1,0,0,0,1,0,1,4,0,7.5,2,2,0,0,0,28
d75ff881d,0,2,1,1,0,0,0,0,0,1,1,0,11,0,1,0,0,0,20
4d8d83f55,0,3,1,1,0,0,0,0.5,0,1,3,0,9,1,2,0,0,0,25
fcaaa4204,0,5,1,1,0,0,0,0.6666666666666666,0,1,4,0,4.6666665,1,3,1,0,0,56
0bf6d37b5,0,5,1,1,0,0,0,1,0,1,2,0,6,1,1,0,0,0,43
e235f37d4,1,5,1,1,0,0,0,0.6666666666666666,0,1,5,0,15.333332999999998,2,3,0,1,1,48
ad114fb02,0,5,1,1,0,0,0,0.5,0,0,2,0,0,0,2,1,0,0,66
06ca88023,1,3,1,1,0,0,0,3.5,0,1,9,0,7.5,7,2,0,0,0,55
49ab69a0e,0,5,1,1,0,0,0,0.25,0,1,5,0,8.25,1,4,0,0,0,55
6b2b639a2,0,6,1,1,0,0,0,0,0,1,4,0,10.5,0,4,0,0,0,61
13574e982,0,5,1,0,0,0,0,1,0,1,4,0,4,2,2,0,0,0,29
40e8e0902,0,2,1,1,0,0,0,0,0,1,1,0,9,0,1,0,0,0,39
465105257,0,4,1,1,0,0,0,0,0,1,2,0,6,0,2,0,0,0,63
c984db5d9,0,4,1,1,0,0,0,0,0,1,2,0,8.5,0,2,0,0,0,45
7d184f883,0,4,1,1,0,0,0,0,0,1,2,0,4,0,2,0,0,0,58
d52a3b3d4,0,4,1,1,0,0,0,1,0,1,4,0,6,2,2,0,0,0,38
fe5614212,0,5,1,1,0,0,0,0,0,1,2,0,3,0,2,0,0,0,56
7562788e0,0,3,1,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,29
e62755573,1,4,1,1,0,0,0,2,0,1,3,0,4,2,1,0,0,0,34
c3cbb8855,0,5,1,1,0,0,0,0.5,0,1,3,1,6,1,2,0,0,0,32
371938df6,1,6,1,1,0,0,0,2,0,1,3,1,16,2,1,0,0,0,42
f3b7584c0,0,4,1,1,0,0,0,0,0,1,1,1,6,0,1,0,0,0,62
f94589d38,1,4,1,1,0,0,0,2,0,1,3,1,10,2,1,0,0,0,26
cd3c14d62,0,3,1,1,0,0,0,0,0,1,1,1,4,0,1,0,0,0,63
0bc813efd,0,6,1,1,0,0,0,1,0,1,4,1,11.5,2,2,0,0,0,40
6bf1582e2,0,8,1,1,0,0,0,0.5,0,1,6,1,10.25,2,4,0,0,0,58
a8dcd4364,1,4,1,1,0,0,0,1,0,1,4,1,9.5,2,2,0,0,0,44
8420bcfca,0,4,1,1,0,0,0,0,0,1,2,1,6,0,2,0,0,0,64
894a54bdb,0,4,1,1,0,0,0,0,0,1,2,1,10.5,0,2,0,0,0,48
f7cab867b,0,4,1,1,0,0,0,0,0,1,2,1,6.5,0,2,0,0,0,58
86b9a68cc,0,3,1,1,0,0,0,0.6666666666666666,0,1,4,1,5.3333335,1,3,1,0,0,45
536c8befb,0,5,1,1,0,0,0,1,0,1,5,1,4,2,3,1,0,0,38
1c5fa7071,0,4,1,1,0,0,0,0,0,1,2,1,5.5,0,2,0,0,0,58
472096de7,0,4,1,1,0,0,0,0.75,0,1,6,1,5.75,2,4,1,0,0,40
60274ee1b,0,7,1,1,0,0,0,0.25,0,1,4,1,9,0,4,1,0,0,76
223de92aa,1,5,1,1,0,0,0,0,0,1,2,1,0,0,2,0,0,0,38
892985a1a,0,4,1,1,0,0,0,0,0,1,1,1,4,0,1,0,0,0,63
828ec39b4,1,4,1,1,0,0,0,1,0,1,4,1,6,2,2,0,0,0,46
fbd0947cf,1,6,1,1,0,0,0,1,0,1,3,1,3,1,2,1,0,0,68
597fd9997,0,6,1,1,0,0,0,1,1,1,1,1,15,0,1,1,0,0,67
171337640,0,7,1,1,0,0,1,0.6666666666666666,1,1,5,1,14.666667000000002,2,3,0,0,0,41
0a096bb64,0,7,1,1,0,0,0,1,0,1,4,1,19,2,2,0,0,0,49
b2a510001,0,4,1,1,0,0,0,0,0,1,1,1,5,0,1,0,0,0,37
ec2936cb9,0,4,1,1,0,0,0,0.5,0,1,3,1,5.5,1,2,0,0,0,53
0c7de4f5c,1,2,1,1,0,0,0,2.5,0,1,7,1,2,5,2,0,1,1,48
913194eb4,0,4,1,1,0,0,0,2,0,1,3,1,14,2,1,0,0,0,24
2d3df1195,0,5,1,1,0,0,0,0.5,1,1,3,1,8,1,2,0,0,0,29
8f4154940,0,5,1,1,0,0,0,0,0,1,2,1,16.5,0,2,0,0,0,33
c2d33bd80,0,4,1,1,0,0,0,0,1,1,2,1,2.5,0,2,0,0,0,56
09359a050,0,4,1,1,0,0,0,1,0,1,6,1,7.333333500000001,3,3,0,0,0,59
eb48e2a2b,0,5,1,1,0,0,0,0.3333333333333333,1,1,4,1,4,1,3,0,0,0,44
5845a2657,0,2,1,0,0,0,0,0,0,1,2,1,8.5,0,2,0,0,0,27
dbaa763bc,0,4,1,1,0,0,0,0.5,0,1,2,1,3,0,2,1,0,0,78
4a0ee6247,0,6,1,1,0,0,0,0,0,1,2,1,10,0,2,0,0,0,59
aadb03025,0,3,1,1,0,0,0,0.5,0,1,3,1,8,1,2,0,0,0,52
283b4ce18,0,2,1,0,0,0,0,1,0,1,2,1,10,1,1,0,0,0,49
8dc752a41,0,6,1,1,0,0,0,0.3333333333333333,0,1,3,1,8,0,3,1,0,0,64
180d40332,0,1,1,1,0,0,0,0.5,0,1,3,1,3.5,1,2,0,0,0,30
3db6208f1,0,6,1,1,0,0,0,0.3333333333333333,1,1,4,1,9,1,3,0,0,0,48
8de6c89d9,0,4,1,1,0,0,0,0.5,0,1,3,1,9.5,1,2,0,0,0,52
9220ee3b6,0,5,1,1,0,0,0,1.5,1,1,5,1,13,3,2,0,0,0,48
0fa8fa4c6,0,5,1,1,0,0,0,0,0,1,2,1,15,0,2,0,0,0,24
47636186d,0,2,1,1,0,0,0,0,1,1,2,1,6.5,0,2,0,0,0,33
1afe16cdc,0,6,1,1,0,0,0,2,0,1,3,1,11,2,1,0,0,0,34
3e27db2cd,0,5,1,1,0,0,0,2,0,1,3,1,9,2,1,0,0,0,50
d4d5874a9,0,5,1,1,0,0,0,0.6666666666666666,0,1,5,1,16,2,3,0,0,0,32
6d54c9c89,0,5,1,1,0,0,0,1,0,1,4,1,10.5,2,2,0,0,0,41
ecc08440e,1,5,1,1,0,0,0,0,0,1,1,1,6,0,1,0,0,0,50
cdeb9b127,0,5,1,1,0,0,0,0.5,0,1,3,1,12.5,1,2,0,0,0,31
8f1e740eb,0,5,1,1,0,0,0,1,0,1,2,1,18,1,1,0,0,0,24
7601af881,1,5,1,1,0,0,0,0.5,0,1,2,1,3,0,2,1,1,1,69
bbc9d8bd8,1,5,1,1,0,0,0,1,0,1,1,1,6,0,1,1,0,0,73
b04202d79,0,5,1,1,0,0,0,0.5,0,1,3,1,6,1,2,0,0,0,27
a299520d4,1,4,1,1,0,0,0,0,1,1,2,1,5,0,2,0,0,0,33
d4bce9879,0,4,1,1,0,0,0,0.75,0,1,7,1,6.75,3,4,0,0,0,60
2b42b5570,1,6,1,1,0,0,0,0.75,0,1,6,1,7.25,2,4,1,0,0,58
ae489f548,1,7,1,1,0,0,0,0.8,0,1,9,1,5.4000001,4,5,0,0,0,60
d38e60e14,1,6,1,1,0,0,0,2,0,1,3,1,6,2,1,0,0,0,49
f09e635c1,1,4,1,0,0,0,0,1,0,1,4,1,6,2,2,0,0,0,56
5e9e3d554,0,6,1,1,0,0,0,0,0,1,3,1,5.6666665,0,3,0,0,0,42
6deb3142c,0,6,1,1,0,0,0,2,1,1,3,1,11,2,1,0,0,0,39
e529b0bdc,0,5,1,1,0,0,0,0.5,0,1,3,1,9,1,2,0,0,0,46
66b300b6b,0,6,1,1,0,0,0,1.5,0,1,5,1,19,3,2,0,0,0,50
ef40a0b08,0,4,1,1,0,0,0,1,0,1,4,1,16.5,2,2,0,0,0,22
934b14081,1,4,1,1,0,0,0,1,0,1,4,1,4.5,2,2,0,0,0,39
666a9b79f,0,6,1,1,0,0,0,0.6666666666666666,0,1,3,1,6.3333335,0,3,2,0,0,80
469d251d1,1,5,1,1,0,0,0,3,1,1,4,1,9,3,1,0,0,0,28
71cd52a80,0,3,1,1,0,0,0,1,0,1,4,1,7,2,2,0,0,0,39
9c1890718,1,4,1,1,0,0,0,2,0,1,6,1,8,4,2,0,0,0,43
b84f8af2b,1,4,1,1,0,0,0,0.5,0,1,3,1,7,1,2,0,0,0,32
508d23af7,0,4,1,0,0,0,0,0,0,1,1,1,11,0,1,0,0,0,58
e5bbc24db,0,6,1,1,0,0,0,0,0,1,2,1,12.5,0,2,0,0,0,57
654ef7612,1,4,1,1,0,0,0,2,0,1,3,1,6,2,1,0,0,0,43
38f5cef77,0,5,1,1,0,0,0,0.3333333333333333,0,1,4,1,7.333333500000001,1,3,0,0,0,53
679460172,0,7,1,1,0,0,0,0,1,1,2,1,11,0,2,0,0,0,57
8a9e3efe0,0,7,1,1,0,0,0,0,0,1,2,0,13.5,0,2,0,0,0,62
0f0a12b90,0,7,1,1,0,0,1,1,1,1,4,0,14,2,2,0,0,0,40
da2ecdcfd,1,3,1,0,0,0,0,3,0,1,8,0,2.5,6,2,0,0,0,23
8cae1d205,0,3,1,1,0,0,0,2,0,1,6,0,0.5,4,2,0,0,0,36
883197792,0,4,1,1,0,0,0,0.6666666666666666,1,1,5,0,4.3333335,2,3,0,0,0,30
5779d5c85,0,7,1,1,0,0,0,2,0,1,3,0,32,2,1,0,0,0,51
a90f0bde8,0,5,1,1,0,0,0,0,0,1,3,0,10,0,3,0,0,0,58
47df83f1e,0,4,1,1,0,0,0,1,1,1,4,0,11,2,2,0,0,0,32
94da1e400,0,4,1,1,0,0,0,1.5,0,1,5,0,6,3,2,0,0,0,28
0b2f112ff,0,4,1,1,0,0,0,0.5,0,1,3,0,5.5,1,2,0,0,0,50
0c7436de6,0,8,1,1,0,0,0,0.625,0,1,12,0,6.5,4,8,1,0,0,63
975715ff2,0,6,1,1,0,0,1,0.3333333333333333,1,1,4,0,14.666667000000002,1,3,0,0,0,50
cc214a6fe,0,6,1,1,0,0,0,1.5,0,1,5,0,9.5,3,2,0,0,0,27
7e1087a37,1,5,1,0,0,0,0,1.5,0,1,5,0,0,3,2,0,0,0,54
ceb6dd48a,0,4,1,1,0,0,0,1,0,1,1,0,9,0,1,1,0,0,66
cc971b690,1,4,1,1,0,0,0,2,0,1,3,0,11,2,1,0,0,0,32
c6d15d663,0,5,1,1,0,0,0,0,0,1,2,0,16,0,2,0,0,0,60
28a2df180,1,4,1,1,0,0,0,2,1,1,3,0,8,2,1,0,0,0,30
7e9d58c5c,1,4,1,1,0,0,0,0.3333333333333333,0,1,4,0,6.666666499999999,1,3,0,0,0,46
cd58383f7,0,4,1,1,0,0,0,0,0,1,3,0,7,0,3,0,0,0,22
834df784e,0,8,1,1,0,0,0,0.5,0,1,3,0,19,1,2,0,0,0,59
c3328db2c,0,4,1,1,0,0,0,0.5,1,1,3,0,8,1,2,0,0,0,28
92bf5dc1f,0,4,1,1,0,0,0,1,0,1,4,0,8.5,2,2,0,0,0,38
3c6154cf3,0,3,1,1,0,0,0,1,0,1,1,0,2,0,1,1,0,0,71
ab7d985a1,1,3,1,1,0,0,0,1,0,1,4,0,7,2,2,0,0,0,32
84565d13e,0,5,1,1,0,0,0,0,0,1,3,0,7,0,3,0,0,0,50
fc54ed70a,0,3,1,1,0,0,0,1.5,0,1,5,0,6,3,2,0,0,0,39
bf99f1142,1,2,1,1,0,0,0,1.5,0,1,3,0,1,1,2,2,0,0,88
be937fcd6,0,5,1,1,0,0,0,1,0,1,4,0,19,2,2,0,0,0,43
3eb5a2b78,0,4,1,1,0,0,0,0.5,0,1,2,0,6,0,2,1,0,0,72
da19d9af0,0,5,1,1,0,0,0,0.5,0,1,3,0,10.5,1,2,0,0,0,29
a534477b0,0,4,1,1,0,0,0,1,0,1,4,0,2,2,2,0,0,0,28
9fd143d1f,0,7,1,1,0,0,0,1.25,0,1,9,0,9.25,5,4,0,0,0,51
30a7d3d70,0,3,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,79
a9f420fd0,0,5,1,1,0,0,0,1.5,0,1,5,0,11.5,3,2,0,0,0,35
5b0aa5865,1,5,1,0,0,0,0,0,0,1,1,0,6,0,1,0,1,1,50
6be24debb,0,6,1,1,0,0,1,1,0,1,4,0,14.5,2,2,0,0,0,42
0f1498e60,0,6,1,1,0,0,0,0.5,0,1,2,0,4,0,2,1,0,0,69
9a218481d,0,4,1,1,0,0,0,1,0,1,4,0,13.5,2,2,0,0,0,30
b670a5ea9,0,5,1,1,0,0,0,0.5,0,1,2,0,6,0,2,1,0,0,64
a0e16f6bf,0,6,1,1,0,0,0,0,0,1,4,0,5.75,0,4,0,0,0,60
4116e3130,1,3,1,1,0,0,0,1.5,0,1,5,0,6,3,2,0,0,0,40
4a1a39984,1,4,1,1,0,0,0,0.5,0,1,3,0,6,1,2,0,0,0,29
5fd40ddd3,0,4,1,1,0,0,0,0,0,1,3,0,3.3333333,0,3,0,0,0,60
f90ed7a26,0,5,1,1,0,0,0,0,0,1,5,0,11,0,5,0,1,1,50
f97932c13,0,7,1,1,0,0,0,0,1,1,4,0,9.25,0,4,0,0,0,56
269085e88,1,4,1,1,0,0,0,0,0,1,2,0,8.5,0,2,0,0,0,55
3e769378e,0,6,1,1,0,0,0,0.25,1,1,5,0,8,1,4,0,0,0,45
c5de42000,0,5,1,1,0,0,0,0,0,1,2,0,4.5,0,2,0,0,0,61
259b9a0c9,0,4,1,1,0,0,0,1,0,1,4,0,11,2,2,0,0,0,38
f9245093f,0,5,1,1,0,0,0,0.25,0,1,5,0,6,1,4,0,0,0,59
319c386af,0,4,1,0,0,0,0,0.3333333333333333,1,1,4,0,9.333333,1,3,0,0,0,46
92dfd4cf1,0,4,1,0,0,0,0,1,0,1,4,0,3.5,2,2,0,0,0,32
177d16dfb,0,2,1,1,0,0,0,0,0,1,2,0,2,0,2,0,0,0,39
6ce0784a9,0,4,1,1,0,0,0,1.5,0,1,5,0,8.5,3,2,0,0,0,24
f5f3c8c37,0,6,1,1,0,0,0,1.5,0,1,5,0,7.5,3,2,0,0,0,58
027651991,0,4,1,0,0,0,0,1,0,0,1,0,5,0,1,1,0,0,68
1dbd73de5,0,5,1,1,0,0,0,0.5,0,1,3,0,6,1,2,0,0,0,30
0fa27d747,0,4,1,1,0,0,0,1,1,1,2,0,13,1,1,0,0,0,42
e3782cce4,0,6,1,1,0,0,0,0.6666666666666666,0,1,4,0,8,1,3,1,0,0,70
7e0dc2f87,0,4,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,75
0ae8c31e1,0,3,1,1,0,0,0,0.5,0,1,3,0,10.5,1,2,0,0,0,27
b474fdf2e,0,4,1,1,0,0,0,0,0,1,1,0,6,0,1,0,0,0,58
f11c7362c,0,5,1,1,0,0,0,0,0,1,5,0,10.6,0,5,0,0,0,51
4d9c3fdba,0,4,1,1,0,0,0,0,0,1,2,0,4.5,0,2,0,0,0,27
38d3edb74,0,5,1,1,0,0,0,0,0,1,2,0,4,0,2,0,0,0,53
b0d776703,0,8,1,1,0,0,0,0.5,1,1,5,0,9.5,1,4,1,0,0,66
fe30c653f,0,7,1,1,0,0,0,2.5,0,1,7,0,10,5,2,0,0,0,41
6a45cfe95,1,2,1,1,0,0,0,0.6666666666666666,0,1,3,0,0.66666669,0,3,2,0,0,82
3978b4e54,1,3,1,1,0,0,0,1,0,1,1,0,6,0,1,1,0,0,76
fc80ac809,0,5,1,1,0,0,0,3,0,0,4,0,9,3,1,0,0,0,27
1d32beca0,1,4,1,1,0,0,0,0,0,1,1,0,6,0,1,0,0,0,61
acfd73229,0,5,1,1,0,0,0,0.6666666666666666,0,1,3,0,3.3333333,0,3,2,1,1,75
425c7626a,0,5,1,0,0,0,0,0,0,1,3,0,4.6666665,0,3,0,0,0,46
cf47de24d,0,5,1,1,0,0,0,1,0,0,1,0,6,0,1,1,1,1,67
1e200610d,0,4,1,0,0,0,0,0.5,0,1,2,0,5,0,2,1,0,0,89
e5e41b9dd,0,3,1,1,0,0,0,0.5,0,1,3,0,7,1,2,0,0,0,34
edcf0cab1,1,6,1,0,0,0,0,0.5,0,1,6,0,3.5,2,4,0,0,0,56
f15e367ee,0,4,1,0,0,0,0,0.75,0,1,6,0,4.5,2,4,1,0,0,67
9c7585193,0,5,1,1,0,0,0,0.5,0,1,3,0,14.5,1,2,0,0,0,40
f31a648d8,0,6,1,1,0,0,0,0.25,0,1,5,0,7.25,1,4,0,0,0,62
dbecf86b2,0,4,1,1,0,0,0,0.5,0,1,3,0,6,1,2,0,0,0,49
ab4343bed,1,5,1,1,0,0,0,0,0,1,2,0,6,0,2,0,1,1,59
32e315b7f,1,4,1,1,0,0,0,0.5,0,1,3,0,3.5,1,2,0,0,0,30
84509f888,0,6,1,1,0,0,0,1,0,1,4,0,5.5,2,2,0,0,0,39
